X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID,MesoWestStationID,MesoWestURL
-115.93686,47.50415,5899,NUCKOLS,16921664,2024/02/08 20:08:14+00,3273C2A6,100423,4000,FIRE WX FORECAST ZONE: 101,47.50415,-115.93686,ID,Shoshone,USFS,01,IDAHO PANHANDLE NF,CDA RIVER RD,A,2.01 inches,3 mph,270 degrees ,31 deg. F,32 deg. F ,100 % ,13 volts,26.4 (unk),277 degrees,4 mph,13 w/m2,16921662,NUCI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=NUCI1&unit=0&timetype=GMT
-119.65167,37.8594200000001,5902,WWOLF,16901702,2024/02/08 19:53:04+00,FA454512,043612,8038,"SITE IS LOCATED IN MODERATELY TIMBERED AREA.  TIMBER HEIGHT
RANGES FROM 10 TO 70'. LOTS OF GRASSES WITH SMALL TO LARGE
SIZE ROCKS TRHOUGHOUT AREA.",37.85942,-119.65167,CA,Tuolumne,NPS,PACIFIC WEST,YOSEMITE NP,,A,12.29 inches,0 mph,292 degrees ,25 deg. F,32 deg. F ,98 % ,14 volts,27.2 (unk),301 degrees,4 mph,21 w/m2,16901694,WWRC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WWRC1&unit=0&timetype=GMT
-109.16718,35.7610500000001,5903,PINEY HILL,17408552,2024/02/08 19:41:24+00,327A01E4,020402,8110,Site Cell # 505-870-4875,35.76105,-109.16718,AZ,Apache,BIA,Navajo,Navajo Region Office,,A,2.67 inches,7 mph,213 degrees ,31 deg. F,NO DATA,69 % ,14.1 volts,NO DATA,231 degrees,16 mph,453 w/m2,17408550,QPHA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QPHA3&unit=0&timetype=GMT
-113.73194,36.58194,5904,TWEEDS POINT,16788533,2024/02/08 19:33:55+00,32595778,020109,5200,"POINT ON EDGE OF GRAND WASH CLIFFS.  VEGETATION MOSTLY
GRASSES AND JUNIPERS.",36.58194,-113.73194,AZ,Mohave,BLM,R8 Lower CO Basin,ARIZONA STRIP,WASHINGTON D.C.,A,3.38 inches,15 mph,224 degrees ,32 deg. F,NO DATA,84 % ,14.1 volts,NO DATA,224 degrees,29 mph,564 w/m2,16788531,QTWA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QTWA3&unit=0&timetype=GMT
-116.22518,47.1109200000001,5905,LINES CREEK,17088056,2024/02/08 20:08:54+00,3273D1D0,100424,5140,Ridgetop in Fire Zone 101,47.11092,-116.22518,ID,Shoshone,USFS,01,IDAHO PANHANDLE NF,ST. JOE RD,A,4.63 inches,4 mph,279 degrees ,28 deg. F,32 deg. F ,100 % ,13.3 volts,NO DATA,281 degrees,8 mph,25 w/m2,17088054,LCKI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=LCKI1&unit=0&timetype=GMT
-112.426,40.1006100000001,5906,VERNON,16868913,2024/02/08 19:42:25+00,32572580,420908,5639,"STATION SITS NORTH EAST OF THE VERNON BLM GUARD STATION
(FIRE CAMP), ON AN OLD ABANDONED AIR STRIP.",40.10061,-112.426,UT,Tooele,BLM,R7 Upper CO Basin,SALT LAKE,WASHINGTON D.C.,A,.9 inches,7 mph,128 degrees ,34 deg. F,NO DATA,97 % ,14.3 volts,NO DATA,135 degrees,11 mph,162 w/m2,16868912,VENU1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=VENU1&unit=0&timetype=GMT
-120.86238,46.2625600000001,5907,MILL CREEK,17117991,2024/02/08 19:29:34+00,32640212,452304,2820,,46.26256,-120.86238,WA,Yakima,BIA,Northwest,Yakama Agency,Yakama Nation,A,4.46 inches,4 mph,226 degrees ,43 deg. F,NO DATA,51 % ,14 volts,NO DATA,240 degrees,10 mph,457 w/m2,17117989,MILW1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MILW1&unit=0&timetype=GMT
-107.09481,39.3524200000001,5908,THE CROWN,16808247,2024/02/08 19:49:55+00,325A9568,051506,8382,"STA SITS ON RIDGETOP (S. EDGE) WITH RADIO TOWER 100 YDS
WEST..RIDGE RUNS N.E. TO S.W. DEEP CANYONS TO THE N.W. &
S.E...MTN PEAKS OVER 12,000 FT DUE SOUTH..SCRUB OAK & SAGE
WITH SOME GRASSES
100 YARDS BEHIND GARAGE.",39.35242,-107.09481,CO,Garfield,BLM,R7 Upper CO Basin,GRAND JUNCTION,WASHINGTON D.C.,A,.83 inches,8 mph,307 degrees ,30 deg. F,NO DATA,63 % ,14.1 volts,NO DATA,247 degrees,24 mph,508 w/m2,16808245,CRWC2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CRWC2&unit=0&timetype=GMT
-83.29408,35.54979,5911,TOW STRING,17437742,2024/02/08 19:32:24+00,32770282,313904,3022,,35.54979,-83.29408,NC,Swain,BIA,Eastern,Cherokee Agency,,A,9.69 inches,3 mph,204 degrees ,65 deg. F,NO DATA,9 % ,13.6 volts,NO DATA,235 degrees,7 mph,488 w/m2,17437737,TOSN7,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TOSN7&unit=0&timetype=GMT
-119.88667,43.34333,5912,WAGONTIRE,16852533,2024/02/08 19:43:45+00,3256E264,353512,6420,"SITE SITS 1/2 MILE FROM WAGONTIRE LOOKOUT TO THE SE
ON KNOB PRIVATE LAND ALL AROUND MUST APPROCH FROM
NE SIDE",43.34333,-119.88667,OR,Harney,BLM,R9 Columbia Pac NW,BURNS,WASHINGTON D.C.,A,.71 inches,9 mph,289 degrees ,28 deg. F,NO DATA,88 % ,14.1 volts,NO DATA,282 degrees,15 mph,502 w/m2,16852532,WTFO3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WTFO3&unit=0&timetype=GMT
-121.14728,36.4707500000001,5913,PINNACLES,17013815,2024/02/08 19:37:44+00,FA61672A,044410,1322,SITE IS ON THE SOUTH SLOPE RIDGE LINE INSIDE A FENCED AREA.AREA WAS BURNT APPROX. 3 YEARS AGO.,36.47075,-121.14728,CA,San Benito,NPS,PACIFIC WEST,POINT REYES N.SEASH.,,A,11.63 inches,8 mph,249 degrees ,49 deg. F,NO DATA,68 % ,14 volts,NO DATA,259 degrees,14 mph,383 w/m2,17013813,PCLC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PCLC1&unit=0&timetype=GMT
-114.63417,32.6522200000001,5914,FORT YUMA,17813020,2024/02/08 20:16:14+00,32917156,020102,185,,32.65222,-114.63417,AZ,Yuma,BIA,Western,Fort Yuma Agency,,A,1.91 inches,17 mph,101 degrees ,61 deg. F,NO DATA,45 % ,13.6 volts,NO DATA,104 degrees,31 mph,715 w/m2,17813017,FTYA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=FTYA3&unit=0&timetype=GMT
-113.01328,48.5614200000001,5915,BROWNING,17399078,2024/01/27 16:21:05+00,327C9448,240307,4384,"Station sits in town of Browning, MT. near Blackfoot Agency.
Station is enclosed in chain link fence with canal running
100 feet south. Buildings are within 200 feet of station.",48.56142,-113.01328,MT,Glacier,BIA,Rocky Mountain,Blackfeet Agency,,AU,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17399076,BGRM8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BGRM8&unit=0&timetype=GMT
-110.27663,34.1778600000001,5916,LIMESTONE CANYON,16777532,2024/02/08 05:24:24+00,5211D478,020302,7102,"STATION LOCATED IN IT'S OWN COMPOUND, WITHIN THE BIA
LIMESTONE CANYON FIRE GUARD CAMP. COMBINATION LOCK ON MAIN
GATE.  COMPOUND SURROUNDED BY BARBED WIRE FENCE (CAN CLIMB
IF NEED BE).  COMBO LOCK ON STATION GATE.",34.17786,-110.27663,AZ,Navajo,BIA,Western,Fort Apache Agency,,A,2.11 inches,13 mph,198 degrees ,28 deg. F,NO DATA,99 % ,13 volts,NO DATA,197 degrees,18 mph,0 w/m2,16777528,QLCA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QLCA3&unit=0&timetype=GMT
-114.91667,46.1280600000001,5917,MOOSE CREEK,16921157,2024/02/08 20:09:44+00,323A24D4,101028,2460,"SITS AT THE MOOSE CREEK RANGER STATION ADMIN SITE IN THE
SELWAY-BITTEROOT WILDERNESS.
FIRE WX FORECAST ZONE:103",46.12806,-114.91667,ID,Idaho,USFS,01,NEZ PERCE-CLEARWATER,MOOSE CREEK RD,A,2.38 inches,2 mph,151 degrees ,43 deg. F,NO DATA,75 % ,14.2 volts,NO DATA,NO DATA,4 mph,183 w/m2,16921155,MOOI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MOOI1&unit=0&timetype=GMT
-155.93525,65.34986,5918,COTTONWOOD,16897061,2024/02/08 20:18:04+00,1260D09A,500733,1310,,65.34986,-155.93525,AK,Yukon-Koyukuk,FWS,REGION 7,ALASKA FIRE SERVICE,,A,16.54 inches,11 mph,131 degrees ,22 deg. F,NO DATA,67 % ,13.9 volts,NO DATA,135 degrees,17 mph,18 w/m2,16897060,COTA2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=COTA2&unit=0&timetype=GMT
-118.05694,35.66583,5920,WALKER PASS,16796976,2024/02/08 20:00:04+00,3253B5D8,45014,5572,"SITE SITS ON TOP OF A SANDY HILL, STUNTED PINE, JUNIPER
GRASSES AND SOME SAGE.  VALLEY TO NORTH, MTS ON ALL SIDES.
WALKER PASS TRAIL HEAD ONE MILE TO EAST, FORKED CREEK GUARD
STATION NINE MILES TO WEST.",35.66583,-118.05694,CA,Kern,BLM,R10 CA Great Basin,BAKERSFIELD,WASHINGTON D.C.,A,2.55 inches,9 mph,319 degrees ,31 deg. F,NO DATA,79 % ,14.1 volts,NO DATA,305 degrees,18 mph,443 w/m2,16796973,ONYC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=ONYC1&unit=0&timetype=GMT
-114.20494,40.59311,5921,SPRING GULCH,16842028,2024/02/08 19:41:15+00,3252D2C4,260308,5470,"SITE SITS ON N-S FINGER OF RIDGE WITH HIGHER HILLS 1/2 MILE
MAJOR DRAINAGE 1/2 MILE TO SOUTH
ROCK KNOB 1/4 MILE TO SE (120 DEG)",40.59311,-114.20494,NV,Elko,BLM,R10 CA Great Basin,ELKO,WASHINGTON D.C.,A,2.01 inches,4 mph,85 degrees ,37 deg. F,NO DATA,74 % ,14.3 volts,NO DATA,110 degrees,10 mph,382 w/m2,16842027,SPGN2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SPGN2&unit=0&timetype=GMT
-116.29199,48.7263300000001,5922,BONNERS FERRY,17039675,2024/02/08 20:08:04+00,3274058C,100101,2320,Fire  Weather Zone 101,48.72633,-116.29199,ID,Boundary,USFS,01,IDAHO PANHANDLE NF,BONNERS FERRY RD,A,2.56 inches,8 mph,196 degrees ,41 deg. F,43 deg. F ,80 % ,13.7 volts,21.9 (unk),187 degrees,16 mph,150 w/m2,17039672,BFYI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BFYI1&unit=0&timetype=GMT
-116.29898,47.8837300000001,5924,MAGEE PEAK,17036598,2024/02/08 20:09:14+00,3273F73C,100425,4720,,47.88373,-116.29898,ID,Shoshone,USFS,01,IDAHO PANHANDLE NF,CDA RIVER RD,A,2.67 inches,7 mph,186 degrees ,28 deg. F,30 deg. F ,100 % ,13.5 volts,24.9 (unk),170 degrees,16 mph,72 w/m2,17036596,MAEI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=MAEI1&unit=0&timetype=GMT
-116.95787,48.5741800000001,5925,PRIEST LAKE,17023797,2024/02/08 20:08:24+00,327416FA,100204,2600,"VALLEY OF IDAHO PANHANDLE MOUNTAINS
FIRE WX FORECAST ZONE: 101
Site  is a N/S valley bottom 200' above and 2 miles west of
a large lake. AWS is in a grass airstrip in medium timber.",48.57418,-116.95787,ID,Bonner,USFS,01,IDAHO PANHANDLE NF,PRIEST LAKE RD,A,3.35 inches,7 mph,155 degrees ,37 deg. F,36 deg. F ,90 % ,13.5 volts,27.1 (unk),156 degrees,10 mph,74 w/m2,17023795,PLKI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PLKI1&unit=0&timetype=GMT
-112.92286,33.67411,5927,BELMONT,17167685,2024/02/08 20:01:45+00,32552074,021504,1855,Station sits in desert approx 3 miles SW of Belmont Mine. Typical desert cactus and shrubs.,33.67411,-112.92286,AZ,Maricopa,BLM,R8 Lower CO Basin,PHOENIX,,A,2.37 inches,8 mph,229 degrees ,47 deg. F,NO DATA,69 % ,14.1 volts,NO DATA,223 degrees,29 mph,169 w/m2,17167679,BLMA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BLMA3&unit=0&timetype=GMT
-110.54389,36.6766700000001,5928,NAVAJO MONUMENT,17731104,2024/02/08 19:36:31+00,32D5E2D2,020307,7204,,36.67667,-110.54389,AZ,Navajo,BIA,Navajo,Navajo Region Office,,A,1.99 inches,7 mph,186 degrees ,31 deg. F,NO DATA,80 % ,14.2 volts,NO DATA,195 degrees,18 mph,363 w/m2,17731102,QNMA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QNMA3&unit=0&timetype=GMT
-123.63589,41.09747,5929,BIG HILL,16840023,2024/02/08 19:40:54+00,5212E6EC,040402,3570,"STATION SITS ON TOP OF ROUND, OPEN LOOKOUT SITE (BIG HILL),
DROPS AWAY AT 45 DEGREES ON ALL SIDES. LOOKOUT BUILDING IS
100 FEET TO NORTH, SMALL ROAD (FIRE BREAK) RUNS AROUND HILL
TOP FOR 360 DEGREES, LARGE OPEN VALLEYS ON S, W AND E SIDES.",41.09747,-123.63589,CA,Humboldt,BIA,Pacific,Hoopa Valley Tribe,,A,39.34 inches,2 mph,53 degrees ,39 deg. F,49 deg. F ,86 % ,14 volts,24.6 (unk),46 degrees,5 mph,508 w/m2,16840021,BIIC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BIIC1&unit=0&timetype=GMT
-105.66872,36.69469,5930,WILD RIVERS,17516324,2024/02/08 19:49:55+00,3291212A,290307,7530,,36.69469,-105.66872,NM,,BLM,R7 Upper CO Basin,TAOS,,A,1.42 inches,12 mph,202 degrees ,39 deg. F,NO DATA,40 % ,14 volts,NO DATA,221 degrees,20 mph,490 w/m2,17516322,WDRN5,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WDRN5&unit=0&timetype=GMT
-119.78792,37.67533,5931,EL PORTAL,17506345,2024/02/08 20:17:56+00,FA6724EE,044112,2073,"Station is located in the town of El Portal, Ca.,100yds NE
of the church. HWY 140 1/2 mi. south. Live oak,brush and
pine all around. Poison oak is prevalent.",37.67533,-119.78792,CA,Mariposa,NPS,PACIFIC WEST,YOSEMITE NP,,A,14.47 inches,2 mph,106 degrees ,51 deg. F,68 deg. F ,61 % ,13.8 volts,20.6 (unk),98 degrees,6 mph,666 w/m2,17506342,EPWC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=EPWC1&unit=0&timetype=GMT
-113.3375,34.7761400000001,5932,GOODWIN MESA,16791611,2024/02/08 20:20:45+00,32581688,020507,4311,"HIGH DESERT GRASS AND CATUS SMALL ROLLING HILLS.
STATION IS IN WILDERNESS AREA",34.77614,-113.3375,AZ,Yavapai,BLM,R8 Lower CO Basin,COLORADO RIVER,WASHINGTON D.C.,A,4.43 inches,10 mph,226 degrees ,38 deg. F,NO DATA,81 % ,14 volts,NO DATA,230 degrees,20 mph,462 w/m2,16791609,QGDA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QGDA3&unit=0&timetype=GMT
-113.54944,36.155,5933,YELLOW JOHN MOUNTAIN,16791089,2024/02/08 19:50:25+00,325FB444,020217,6160,"STA. SITS ON ROLLING RIDGE TOP WITH VERY GRADUAL SLOPE TO
THE N-E.  DELLENBAUGH MTN. PEAK IS VISIBLE 4 MI. TO THE
SOUTH.  SITE HAS MODERATE COVER OF 6-15 FT. JUNIPER AND
1-2 FT. SAGE.  SCATTERED P-PINE 30-50 FT. IN THE VICINITY.",36.155,-113.54944,AZ,Coconino,BLM,R8 Lower CO Basin,ARIZONA STRIP,WASHINGTON D.C.,A,3.52 inches,6 mph,240 degrees ,31 deg. F,NO DATA,80 % ,12.8 volts,NO DATA,247 degrees,13 mph,79 w/m2,16791087,QYJA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QYJA3&unit=0&timetype=GMT
-117.36796,33.23562,5934,WIRE MOUNTAIN,18571038,2024/02/08 20:23:03+00,923055A4,045749,245,,33.23562,-117.36796,CA,San Diego,DOD,USMC,CAMP PENDLETON,November,A,12.87 inches,14 mph,269 degrees ,57 deg. F,NO DATA,58 % ,13.6 volts,NO DATA,259 degrees,23 mph,596 w/m2,18571036,WIRC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WIRC1&unit=0&timetype=GMT
-116.73451,48.9385500000001,5935,SADDLE PASS,16921399,2024/02/08 20:07:54+00,3249657C,100107,5120,"MIDSLOPE
FIRE WX FORECAST ZONE:  101",48.93855,-116.73451,ID,Boundary,USFS,01,IDAHO PANHANDLE NF,BONNERS FERRY RD,A,2.05 inches,2 mph,21 degrees ,30 deg. F,32 deg. F ,94 % ,13.2 volts,27.3 (unk),333 degrees,7 mph,56 w/m2,16921397,SADI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SADI1&unit=0&timetype=GMT
-115.7,46.15788,5936,SYRINGA,17566752,2024/02/08 19:52:25+00,3264526E,,3377,,46.15788,-115.7,ID,Idaho,USFS,01,NEZ PERCE-CLEARWATER,,A,3.68 inches,1 mph,246 degrees ,33 deg. F,NO DATA,99 % ,13.1 volts,NO DATA,228 degrees,6 mph,11 w/m2,17566749,SYRI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SYRI1&unit=0&timetype=GMT
-118.49889,35.7216700000001,5937,WOFFORD HEIGHTS,16798524,2024/02/08 20:00:34+00,3278E7E2,044190,3935,"SITE SITS IN THE SOUTH WESTERN CORNER OF A 25'x25' APIARY
ENCLOSURE.  HWY 155 IS 150 YDS TO THE SOUTH.
AREA IS SOMEWHAT SHELTERED BY THE WIND.",35.72167,-118.49889,CA,Kern,BLM,R10 CA Great Basin,BAKERSFIELD,WASHINGTON D.C.,A,6.65 inches,12 mph,279 degrees ,40 deg. F,NO DATA,62 % ,13.9 volts,NO DATA,264 degrees,20 mph,833 w/m2,16798521,WFHC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=WFHC1&unit=0&timetype=GMT
-106.59056,35.22965,5938,SANDIA LAKES,17415203,2024/02/08 19:42:44+00,327AE216,290706,4978,,35.22965,-106.59056,NM,Sandoval,BIA,Southwest,South. Pueblos Agen.,,A,.35 inches,4 mph,154 degrees ,50 deg. F,NO DATA,34 % ,13.7 volts,NO DATA,209 degrees,8 mph,418 w/m2,17415201,SNLN5,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SNLN5&unit=0&timetype=GMT
-109.61139,44.8502800000001,5940,CRANDALL,16929847,2024/02/08 20:12:15+00,32353130,480213,6640,"STATION LOCATED ON A GRANITIC KNOB APPROX 1/4 MILE SOUTH OFAND 240 FT ABOVE THE CLARKS FORK YELLOWSTONE RIVER.SURROUNDING TOPOGRAPHY IS FLAT TO ROLLING HILLS, CLOSESTABRUPT CHANGE IS APPROX 1 MILE SOUTH OF STATION",44.85028,-109.61139,WY,Park,USFS,02,SHOSHONE NF,CLARKS FORK RD,A,.16 inches,16 mph,266 degrees ,32 deg. F,NO DATA,55 % ,14 volts,NO DATA,302 degrees,25 mph,366 w/m2,16929844,CDAW4,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CDAW4&unit=0&timetype=GMT
-117.48649,33.4776000000001,5942,TALEGA RIDGE,18565921,2024/02/08 20:22:23+00,923016AE,045739,1215,,33.4776,-117.48649,CA,San Diego,DOD,USMC,CAMP PENDLETON,Yankee,A,11.54 inches,6 mph,277 degrees ,54 deg. F,63 deg. F ,66 % ,14.5 volts,24.4 (unk),308 degrees,18 mph,477 w/m2,18565919,TLGC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TLGC1&unit=0&timetype=GMT
-89.77993,47.9502900000001,5943,GRAND PORTAGE,17429542,2024/02/08 19:44:34+00,5214233C,210703,1200,Open field with pine plantation out 100 yds from station,47.95029,-89.77993,MN,Cook,BIA,Midwest,Minnesota Agency,,A,.73 inches,4 mph,119 degrees ,39 deg. F,NO DATA,86 % ,14.1 volts,NO DATA,119 degrees,8 mph,157 w/m2,17429540,GPTM5,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=GPTM5&unit=0&timetype=GMT
-113.38489,39.3501900000001,5944,TULE VALLEY,16867376,2024/02/08 19:36:55+00,325F715A,421806,5135,"STATION SITS ON WESTERN SLOPE OF A MOUNTAIN RIDGE THATS
DROPPING DOWN INTO A NORTH/SOUTH VALLEY TO THE WEST OF THE
STATION, APPROX. 250 FEET ABOVE VALLEY FLOOR.  SITE SITS
ON THE NORTH SIDE OF MAIN ROAD THAT CUTS VALLEY, AND ON THE
WEST SIDE OF OFF ROAD THAT INTERSECTS THE MAIN DRAG IN.",39.35019,-113.38489,UT,Millard,BLM,R7 Upper CO Basin,RICHFIELD,WASHINGTON D.C.,A,1.23 inches,0 mph,47 degrees ,39 deg. F,NO DATA,75 % ,14.2 volts,NO DATA,34 degrees,2 mph,303 w/m2,16867374,TVWU1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TVWU1&unit=0&timetype=GMT
-105.55688,36.41459,5946,TAOS PUEBLO RAWS,19875084,2024/02/08 20:13:34+00,32B7D08E,,6690,Site sits in open meadow surrounded by Pinyon/Juniper,36.41459,-105.55688,NM,Taos,BIA,Southwest,South. Pueblos Agen.,Taos Pueblo,A,1.23 inches,8 mph,230 degrees ,36 deg. F,38 deg. F ,47 % ,14 volts,12.4 (unk),227 degrees,15 mph,247 w/m2,19875081,TT712,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TT712&unit=0&timetype=GMT
-86.43639,39.0133300000001,5947,HARDIN RIDGE,17077545,2024/02/08 20:09:34+00,3284D1F0,125701,750,,39.01333,-86.43639,IN,Monroe,USFS,09,HOOSIER NF,,A,5.88 inches,7 mph,177 degrees ,61 deg. F,63 deg. F ,38 % ,13.4 volts,7.8 (unk),148 degrees,14 mph,187 w/m2,17077542,HDRI3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HDRI3&unit=0&timetype=GMT
-95.03016,47.8706700000001,5948,RED LAKE,19446290,2024/02/08 20:09:54+00,32A2EB98,210903,1216,,47.87067,-95.03016,MN,Beltrami,BIA,Midwest,Red Lake Agency,R L Band of Chippewa,A,.68 inches,3 mph,139 degrees ,40 deg. F,40 deg. F ,98 % ,13.3 volts,26.9 (unk),140 degrees,7 mph,38 w/m2,19446287,QRLA3,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=QRLA3&unit=0&timetype=GMT
-118.45136,41.8008600000001,5949,TEXAS SPRINGS,16848696,2024/02/08 19:38:05+00,32560196,260206,6162,"STA. SITS NE. OF TEXAS SPRINGS APPROX. 2 MI.AT HEAD OF DRAW.
ROAD TO LOVELY VALLEY 150 YDS. TO WEST.",41.80086,-118.45136,NV,Humboldt,BLM,R10 CA Great Basin,WINNEMUCCA,WASHINGTON D.C.,A,1.49 inches,6 mph,311 degrees ,32 deg. F,NO DATA,67 % ,14.1 volts,NO DATA,307 degrees,13 mph,490 w/m2,16848695,TEXN2,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TEXN2&unit=0&timetype=GMT
-114.68583,46.51178,5951,POWELL,16916035,2024/02/08 20:16:34+00,32375122,101031,3666,"Sits on a small knoll to the East and above the Elk Summit
road on a fairly harsh site.  A jeep trail leads to within
100 yards of the station and then the knoll must be hiked.",46.51178,-114.68583,ID,Idaho,USFS,01,NEZ PERCE-CLEARWATER,POWELL RD,A,20.04 inches,3 mph,196 degrees ,43 deg. F,NO DATA,76 % ,13.9 volts,NO DATA,211 degrees,6 mph,387 w/m2,16916033,SVFI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SVFI1&unit=0&timetype=GMT
-115.98972,45.8902800000001,5952,SOUTHFORK,17522463,2024/02/08 20:15:15+00,328A40FA,101050,4570,,45.89028,-115.98972,ID,Idaho,USFS,01,NEZ PERCE-CLEARWATER,CLEARWATER DISTRICT,A,3.17 inches,0 mph,354 degrees ,30 deg. F,NO DATA,96 % ,12.8 volts,NO DATA,0 degrees,0 mph,8 w/m2,17522461,SOUI1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SOUI1&unit=0&timetype=GMT
-108.50389,47.91189,5953,ZORTMAN BLM,16828726,2024/02/08 19:32:15+00,324AE466,240807,3980,SITE IS LOCATED IN ENCLOSED GRASS FIELD IN THE BACK AREA OF THE ZORTMAN BLM FIRE STATION.,47.91189,-108.50389,MT,Phillips,BLM,R5 Missouri Basin,LEWISTOWN,WASHINGTON D.C.,A,.75 inches,8 mph,294 degrees ,27 deg. F,NO DATA,74 % ,14.7 volts,NO DATA,323 degrees,18 mph,259 w/m2,16828725,ALDM8,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=ALDM8&unit=0&timetype=GMT
-119.82056,37.7594700000001,5954,CRANE,16902212,2024/02/08 20:00:04+00,FA60C528,044102,6634,"SITE IS LOCATED JUST SOUTH OF THE CRANE FLAT LOOKOUT & HELI-
PAD.  THERE ARE SHALLOW TO STEEP SLOPES IN MOST DIRECTIONS.
VEGETATION INCLUDES PINE AND OAK TREES, SAGEBRUSH, CHAPARRAL
AND OTHER GRASSES.  THE SIERRA NEVADA RANGE IS TO THE EAST
AT APPROX. 15-20 MILES.",37.75947,-119.82056,CA,Mariposa,NPS,PACIFIC WEST,YOSEMITE NP,,A,12.54 inches,2 mph,245 degrees ,34 deg. F,32 deg. F ,97 % ,14.1 volts,27.2 (unk),222 degrees,5 mph,367 w/m2,16902209,CNFC1,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=CNFC1&unit=0&timetype=GMT
